	0	len
11219	##ean	5
11220	roller	6
11221	blowing	7
11222	leipzig	7
11223	locks	5
11224	screw	5
11225	dressing	8
11226	strand	6
11227	##lings	7
11228	scar	4
11229	dwarf	5
11230	depicts	7
11231	##nu	4
11232	nods	4
11233	##mine	6
11234	differ	6
11235	boris	5
11236	##eur	5
11237	yuan	4
11238	flip	4
11239	##gie	5
11240	mob	3
11241	invested	8
11242	questioning	11
11243	applying	8
11244	##ture	6
11245	shout	5
11246	##sel	5
11247	gameplay	8
11248	blamed	6
11249	illustrations	13
11250	bothered	8
11251	weakness	8
11252	rehabilitation	14
11253	##of	4
11254	##zes	5
11255	envelope	8
11256	rumors	6
11257	miners	6
11258	leicester	9
11259	subtle	6
11260	kerry	5
11261	##ico	5
11262	ferguson	8
11263	##fu	4
11264	premiership	11
11265	ne	2
11266	##cat	5
11267	bengali	7
11268	prof	4
11269	catches	7
11270	remnants	8
11271	dana	4
11272	##rily	6
11273	shouting	8
11274	presidents	10
11275	baltic	6
11276	ought	5
11277	ghosts	6
11278	dances	6
11279	sailors	7
11280	shirley	7
11281	fancy	5
11282	dominic	7
11283	##bie	5
11284	madonna	7
11285	##rick	6
11286	bark	4
11287	buttons	7
11288	gymnasium	9
11289	ashes	5
11290	liver	5
11291	toby	4
11292	oath	4
11293	providence	10
11294	doyle	5
11295	evangelical	11
11296	nixon	5
11297	cement	6
11298	carnegie	8
11299	embarked	8
11300	hatch	5
11301	surroundings	12
11302	guarantee	9
11303	needing	7
11304	pirate	6
11305	essence	7
11306	##bee	5
11307	filter	6
11308	crane	5
11309	hammond	7
11310	projected	9
11311	immune	6
11312	percy	5
11313	twelfth	7
11314	##ult	5
11315	regent	6
11316	doctoral	8
11317	damon	5
11318	mikhail	7
11319	##ichi	6
11320	lu	2
11321	critically	10
11322	elect	5
11323	realised	8
11324	abortion	8
11325	acute	5
11326	screening	9
11327	mythology	9
11328	steadily	8
11329	##fc	4
11330	frown	5
11331	nottingham	10
11332	kirk	4
11333	wa	2
11334	minneapolis	11
11335	##rra	5
11336	module	6
11337	algeria	7
11338	mc	2
11339	nautical	8
11340	encounters	10
11341	surprising	10
11342	statues	7
11343	availability	12
11344	shirts	6
11345	pie	3
11346	alma	4
11347	brows	5
11348	munster	7
11349	mack	4
11350	soup	4
11351	crater	6
11352	tornado	7
11353	sanskrit	8
11354	cedar	5
11355	explosive	9
11356	bordered	8
11357	dixon	5
11358	planets	7
11359	stamp	5
11360	exam	4
11361	happily	7
11362	##bble	6
11363	carriers	8
11364	kidnapped	9
11365	##vis	5
11366	accommodation	13
11367	emigrated	9
11368	##met	5
11369	knockout	8
11370	correspondent	13
11371	violation	9
11372	profits	7
11373	peaks	5
11374	lang	4
11375	specimen	8
11376	agenda	6
11377	ancestry	8
11378	pottery	7
11379	spelling	8
11380	equations	9
11381	obtaining	9
11382	ki	2
11383	linking	7
11384	1825	4
11385	debris	6
11386	asylum	6
11387	##20	4
11388	buddhism	8
11389	teddy	5
11390	##ants	6
11391	gazette	7
11392	##nger	6
11393	##sse	5
11394	dental	6
11395	eligibility	11
11396	utc	3
11397	fathers	7
11398	averaged	8
11399	zimbabwe	8
11400	francesco	9
11401	coloured	8
11402	hissed	6
11403	translator	10
11404	lynch	5
11405	mandate	7
11406	humanities	10
11407	mackenzie	9
11408	uniforms	8
11409	lin	3
11410	##iana	6
11411	##gio	5
11412	asset	5
11413	mhz	3
11414	fitting	7
11415	samantha	8
11416	genera	6
11417	wei	3
11418	rim	3
11419	beloved	7
11420	shark	5
11421	riot	4
11422	entities	8
11423	expressions	11
11424	indo	4
11425	carmen	6
11426	slipping	8
11427	owing	5
11428	abbot	5
11429	neighbor	8
11430	sidney	6
11431	##av	4
11432	rats	4
11433	recommendations	15
11434	encouraging	11
11435	squadrons	9
11436	anticipated	11
11437	commanders	10
11438	conquered	9
11439	##oto	5
11440	donations	9
11441	diagnosed	9
11442	##mond	6
11443	divide	6
11444	##iva	5
11445	guessed	7
11446	decoration	10
11447	vernon	6
11448	auditorium	10
11449	revelation	10
11450	conversations	13
11451	##kers	6
11452	##power	7
11453	herzegovina	11
11454	dash	4
11455	alike	5
11456	protested	9
11457	lateral	7
11458	herman	6
11459	accredited	10
11460	mg	2
11461	##gent	6
11462	freeman	7
11463	mel	3
11464	fiji	4
11465	crow	4
11466	crimson	7
11467	##rine	6
11468	livestock	9
11469	##pped	6
11470	humanitarian	12
11471	bored	5
11472	oz	2
11473	whip	4
11474	##lene	6
11475	##ali	5
11476	legitimate	10
11477	alter	5
11478	grinning	8
11479	spelled	7
11480	anxious	7
11481	oriental	8
11482	wesley	6
11483	##nin	5
11484	##hole	6
11485	carnival	8
11486	controller	10
11487	detect	6
11488	##ssa	5
11489	bowed	5
11490	educator	8
11491	kosovo	6
11492	macedonia	9
11493	##sin	5
11494	occupy	6
11495	mastering	9
11496	stephanie	9
11497	janeiro	7
11498	para	4
11499	unaware	7
11500	nurses	6
11501	noon	4
11502	135	3
11503	cam	3
11504	hopefully	9
11505	ranger	6
11506	combine	7
11507	sociology	9
11508	polar	5
11509	rica	4
11510	##eer	5
11511	neill	5
11512	##sman	6
11513	holocaust	9
11514	##ip	4
11515	doubled	7
11516	lust	4
11517	1828	4
11518	109	3
11519	decent	6
11520	cooling	7
11521	unveiled	8
11522	##card	6
11523	1829	4
11524	nsw	3
11525	homer	5
11526	chapman	7
11527	meyer	5
11528	##gin	5
11529	dive	4
11530	mae	3
11531	reagan	6
11532	expertise	9
11533	##gled	6
11534	darwin	6
11535	brooke	6
11536	sided	5
11537	prosecution	11
11538	investigating	13
11539	comprised	9
11540	petroleum	9
11541	genres	6
11542	reluctant	9
11543	differently	11
11544	trilogy	7
11545	johns	5
11546	vegetables	10
11547	corpse	6
11548	highlighted	11
11549	lounge	6
11550	pension	7
11551	unsuccessfully	14
11552	elegant	7
11553	aided	5
11554	ivory	5
11555	beatles	7
11556	amelia	6
11557	cain	4
11558	dubai	5
11559	sunny	5
11560	immigrant	9
11561	babe	4
11562	click	5
11563	##nder	6
11564	underwater	10
11565	pepper	6
11566	combining	9
11567	mumbled	7
11568	atlas	5
11569	horns	5
11570	accessed	8
11571	ballad	6
11572	physicians	10
11573	homeless	8
11574	gestured	8
11575	rpm	3
11576	freak	5
11577	louisville	10
11578	corporations	12
11579	patriots	8
11580	prizes	6
11581	rational	8
11582	warn	4
11583	modes	5
11584	decorative	10
11585	overnight	9
11586	din	3
11587	troubled	8
11588	phantom	7
11589	##ort	5
11590	monarch	7
11591	sheer	5
11592	##dorf	6
11593	generals	8
11594	guidelines	10
11595	organs	6
11596	addresses	9
11597	##zon	5
11598	enhance	7
11599	curling	7
11600	parishes	8
11601	cord	4
11602	##kie	5
11603	linux	5
11604	caesar	6
11605	deutsche	8
11606	bavaria	7
11607	##bia	5
11608	coleman	7
11609	cyclone	7
11610	##eria	6
11611	bacon	5
11612	petty	5
11613	##yama	6
11614	##old	5
11615	hampton	7
11616	diagnosis	9
11617	1824	4
11618	throws	6
11619	complexity	10
11620	rita	4
11621	disputed	8
11622	##₃	3
11623	pablo	5
11624	##sch	5
11625	marketed	8
11626	trafficking	11
11627	##ulus	6
11628	examine	7
11629	plague	6
11630	formats	7
11631	##oh	4
11632	vault	5
11633	faithful	8
11634	##bourne	8
11635	webster	7
11636	##ox	4
11637	highlights	10
11638	##ient	6
11639	##ann	5
11640	phones	6
11641	vacuum	6
11642	sandwich	8
11643	modeling	8
11644	##gated	7
11645	bolivia	7
11646	clergy	6
11647	qualities	9
11648	isabel	6
11649	##nas	5
11650	##ars	5
11651	wears	5
11652	screams	7
11653	reunited	8
11654	annoyed	7
11655	bra	3
11656	##ancy	6
11657	##rate	6
11658	differential	12
11659	transmitter	11
11660	tattoo	6
11661	container	9
11662	poker	5
11663	##och	5
11664	excessive	9
11665	resides	7
11666	cowboys	7
11667	##tum	5
11668	augustus	8
11669	trash	5
11670	providers	9
11671	statute	7
11672	retreated	9
11673	balcony	7
11674	reversed	8
11675	void	4
11676	storey	6
11677	preceded	8
11678	masses	6
11679	leap	4
11680	laughs	6
11681	neighborhoods	13
11682	wards	5
11683	schemes	7
11684	falcon	6
11685	santo	5
11686	battlefield	11
11687	pad	3
11688	ronnie	6
11689	thread	6
11690	lesbian	7
11691	venus	5
11692	##dian	6
11693	beg	3
11694	sandstone	9
11695	daylight	8
11696	punched	7
11697	gwen	4
11698	analog	6
11699	stroked	7
11700	wwe	3
11701	acceptable	10
11702	measurements	12
11703	dec	3
11704	toxic	5
11705	##kel	5
11706	adequate	8
11707	surgical	8
11708	economist	9
11709	parameters	10
11710	varsity	7
11711	##sberg	7
11712	quantity	8
11713	ella	4
11714	##chy	5
11715	##rton	6
11716	countess	8
11717	generating	10
11718	precision	9
11719	diamonds	8
11720	expressway	10
11721	ga	2
11722	##ı	3
11723	1821	4
11724	uruguay	7
11725	talents	7
11726	galleries	9
11727	expenses	8
11728	scanned	7
11729	colleague	9
11730	outlets	7
11731	ryder	5
11732	lucien	6
11733	##ila	5
11734	paramount	9
11735	##bon	5
11736	syracuse	8
11737	dim	3
11738	fangs	5
11739	gown	4
11740	sweep	5
11741	##sie	5
11742	toyota	6
11743	missionaries	12
11744	websites	8
11745	##nsis	6
11746	sentences	9
11747	adviser	7
11748	val	3
11749	trademark	9
11750	spells	6
11751	##plane	7
11752	patience	8
11753	starter	7
11754	slim	4
11755	##borg	6
11756	toe	3
11757	incredibly	10
11758	shoots	6
11759	elliot	6
11760	nobility	8
11761	##wyn	5
11762	cowboy	6
11763	endorsed	8
11764	gardner	7
11765	tendency	8
11766	persuaded	9
11767	organisms	9
11768	emissions	9
11769	kazakhstan	10
11770	amused	6
11771	boring	6
11772	chips	5
11773	themed	6
11774	##hand	6
11775	llc	3
11776	constantinople	14
11777	chasing	7
11778	systematic	10
11779	guatemala	9
11780	borrowed	8
11781	erin	4
11782	carey	5
11783	##hard	6
11784	highlands	9
11785	struggles	9
11786	1810	4
11787	##ifying	8
11788	##ced	5
11789	wong	4
11790	exceptions	10
11791	develops	8
11792	enlarged	8
11793	kindergarten	12
11794	castro	6
11795	##ern	5
11796	##rina	6
11797	leigh	5
11798	zombie	6
11799	juvenile	8
11800	##most	6
11801	consul	6
11802	##nar	5
11803	sailor	6
11804	hyde	4
11805	clarence	8
11806	intensive	9
11807	pinned	6
11808	nasty	5
11809	useless	7
11810	jung	4
11811	clayton	7
11812	stuffed	7
11813	exceptional	11
11814	ix	2
11815	apostolic	9
11816	230	3
11817	transactions	12
11818	##dge	5
11819	exempt	6
11820	swinging	8
11821	cove	4
11822	religions	9
11823	##ash	5
11824	shields	7
11825	dairy	5
11826	bypass	6
11827	190	3
11828	pursuing	8
11829	bug	3
11830	joyce	5
11831	bombay	6
11832	chassis	7
11833	southampton	11
11834	chat	4
11835	interact	8
11836	redesignated	12
11837	##pen	5
11838	nascar	6
11839	pray	4
11840	salmon	6
11841	rigid	5
11842	regained	8
11843	malaysian	9
11844	grim	4
11845	publicity	9
11846	constituted	11
11847	capturing	9
11848	toilet	6
11849	delegate	8
11850	purely	6
11851	tray	4
11852	drift	5
11853	loosely	7
11854	striker	7
11855	weakened	8
11856	trinidad	8
11857	mitch	5
11858	itv	3
11859	defines	7
11860	transmitted	11
11861	ming	4
11862	scarlet	7
11863	nodding	7
11864	fitzgerald	10
11865	fu	2
11866	narrowly	8
11867	sp	2
11868	tooth	5
11869	standings	9
11870	virtue	6
11871	##₁	3
11872	##wara	6
11873	##cting	7
11874	chateau	7
11875	gloves	6
11876	lid	3
11877	##nel	5
11878	hurting	7
11879	conservatory	12
11880	##pel	5
11881	sinclair	8
11882	reopened	8
11883	sympathy	8
11884	nigerian	8
11885	strode	6
11886	advocated	9
11887	optional	8
11888	chronic	7
11889	discharge	9
11890	##rc	4
11891	suck	4
11892	compatible	10
11893	laurel	6
11894	stella	6
11895	shi	3
11896	fails	5
11897	wage	4
11898	dodge	5
11899	128	3
11900	informal	8
11901	sorts	5
11902	levi	4
11903	buddha	6
11904	villagers	9
11905	##aka	5
11906	chronicles	10
11907	heavier	7
11908	summoned	8
11909	gateway	7
11910	3000	4
11911	eleventh	8
11912	jewelry	7
11913	translations	12
11914	accordingly	11
11915	seas	4
11916	##ency	6
11917	fiber	5
11918	pyramid	7
11919	cubic	5
11920	dragging	8
11921	##ista	6
11922	caring	6
11923	##ops	5
11924	android	7
11925	contacted	9
11926	lunar	5
11927	##dt	4
11928	kai	3
11929	lisbon	6
11930	patted	6
11931	1826	4
11932	sacramento	10
11933	theft	5
11934	madagascar	10
11935	subtropical	11
11936	disputes	8
11937	ta	2
11938	holidays	8
11939	piper	5
11940	willow	6
11941	mare	4
11942	cane	4
11943	itunes	6
11944	newfoundland	12
11945	benny	5
11946	companions	10
11947	dong	4
11948	raj	3
11949	observe	7
11950	roar	4
11951	charming	8
11952	plaque	6
11953	tibetan	7
11954	fossils	7
11955	enacted	7
11956	manning	7
11957	bubble	6
11958	tina	4
11959	tanzania	8
11960	##eda	5
11961	##hir	5
11962	funk	4
11963	swamp	5
11964	deputies	8
11965	cloak	5
11966	ufc	3
11967	scenario	8
11968	par	3
11969	scratch	7
11970	metals	6
11971	anthem	6
11972	guru	4
11973	engaging	8
11974	specially	9
11975	##boat	6
11976	dialects	8
11977	nineteen	8
11978	cecil	5
11979	duet	4
11980	disability	10
11981	messenger	9
11982	unofficial	10
11983	##lies	6
11984	defunct	7
11985	eds	3
11986	moonlight	9
11987	drainage	8
11988	surname	7
11989	puzzle	6
11990	honda	5
11991	switching	9
11992	conservatives	13
11993	mammals	7
11994	knox	4
11995	broadcaster	11
11996	sidewalk	8
11997	cope	4
11998	##ried	6
11999	benson	6
12000	princes	7
12001	peterson	8
12002	##sal	5
12003	bedford	7
12004	sharks	6
12005	eli	3
12006	wreck	5
12007	alberto	7
12008	gasp	4
12009	archaeology	11
12010	lgbt	4
12011	teaches	7
12012	securities	10
12013	madness	7
12014	compromise	10
12015	waving	6
12016	coordination	12
12017	davidson	8
12018	visions	7
12019	leased	6
12020	possibilities	13
12021	eighty	6
12022	jun	3
12023	fernandez	9
12024	enthusiasm	10
12025	assassin	8
12026	sponsorship	11
12027	reviewer	8
12028	kingdoms	8
12029	estonian	8
12030	laboratories	12
12031	##fy	4
12032	##nal	5
12033	applies	7
12034	verb	4
12035	celebrations	12
12036	##zzo	5
12037	rowing	6
12038	lightweight	11
12039	sadness	7
12040	submit	6
12041	mvp	3
12042	balanced	8
12043	dude	4
12044	##vas	5
12045	explicitly	10
12046	metric	6
12047	magnificent	11
12048	mound	5
12049	brett	5
12050	mohammad	8
12051	mistakes	8
12052	irregular	9
12053	##hing	6
12054	##ass	5
12055	sanders	7
12056	betrayed	8
12057	shipped	7
12058	surge	5
12059	##enburg	8
12060	reporters	9
12061	termed	6
12062	georg	5
12063	pity	4
12064	verbal	6
12065	bulls	5
12066	abbreviated	11
12067	enabling	8
12068	appealed	8
12069	##are	5
12070	##atic	6
12071	sicily	6
12072	sting	5
12073	heel	4
12074	sweetheart	10
12075	bart	4
12076	spacecraft	10
12077	brutal	6
12078	monarchy	8
12079	##tter	6
12080	aberdeen	8
12081	cameo	5
12082	diane	5
12083	##ub	4
12084	survivor	8
12085	clyde	5
12086	##aries	7
12087	complaint	9
12088	##makers	8
12089	clarinet	8
12090	delicious	9
12091	chilean	7
12092	karnataka	9
12093	coordinates	11
12094	1818	4
12095	panties	7
12096	##rst	5
12097	pretending	10
12098	ar	2
12099	dramatically	12
12100	kiev	4
12101	bella	5
12102	tends	5
12103	distances	9
12104	113	3
12105	catalog	7
12106	launching	9
12107	instances	9
12108	telecommunications	18
12109	portable	8
12110	lindsay	7
12111	vatican	7
12112	##eim	5
12113	angles	6
12114	aliens	6
12115	marker	6
12116	stint	5
12117	screens	7
12118	bolton	6
12119	##rne	5
12120	judy	4
12121	wool	4
12122	benedict	8
12123	plasma	6
12124	europa	6
12125	spark	5
12126	imaging	7
12127	filmmaker	9
12128	swiftly	7
12129	##een	5
12130	contributor	11
12131	##nor	5
12132	opted	5
12133	stamps	6
12134	apologize	9
12135	financing	9
12136	butter	6
12137	gideon	6
12138	sophisticated	13
12139	alignment	9
12140	avery	5
12141	chemicals	9
12142	yearly	6
12143	speculation	11
12144	prominence	10
12145	professionally	14
12146	##ils	5
12147	immortal	8
12148	institutional	13
12149	inception	9
12150	wrists	6
12151	identifying	11
12152	tribunal	8
12153	derives	7
12154	gains	5
12155	##wo	4
12156	papal	5
12157	preference	10
12158	linguistic	10
12159	vince	5
12160	operative	9
12161	brewery	7
12162	##ont	5
12163	unemployment	12
12164	boyd	4
12165	##ured	6
12166	##outs	6
12167	albeit	6
12168	prophet	7
12169	1813	4
12170	bi	2
12171	##rr	4
12172	##face	6
12173	##rad	5
12174	quarterly	9
12175	asteroid	8
12176	cleaned	7
12177	radius	6
12178	temper	6
12179	##llen	6
12180	telugu	6
12181	jerk	4
12182	viscount	8
12183	menu	4
12184	##ote	5
12185	glimpse	7
12186	##aya	5
12187	yacht	5
12188	hawaiian	8
12189	baden	5
12190	##rl	4
12191	laptop	6
12192	readily	7
12193	##gu	4
12194	monetary	8
12195	offshore	8
12196	scots	5
12197	watches	7
12198	##yang	6
12199	##arian	7
12200	upgrade	7
12201	needle	6
12202	xbox	4
12203	lea	3
12204	encyclopedia	12
12205	flank	5
12206	fingertips	10
12207	##pus	5
12208	delight	7
12209	teachings	9
12210	confirm	7
12211	roth	4
12212	beaches	7
12213	midway	6
12214	winters	7
12215	##iah	5
12216	teasing	7
12217	daytime	7
12218	beverly	7
12219	gambling	8
12220	bonnie	6
12221	##backs	7
12222	regulated	9
12223	clement	7
12224	hermann	7
12225	tricks	6
12226	knot	4
12227	##shing	7
12228	##uring	7
12229	##vre	5
12230	detached	8
12231	ecological	10
12232	owed	4
12233	specialty	9
12234	byron	5
12235	inventor	8
12236	bats	4
12237	stays	5
12238	screened	8
12239	unesco	6
12240	midland	7
12241	trim	4
12242	affection	9
12243	##ander	7
12244	##rry	5
12245	jess	4
12246	thoroughly	10
12247	feedback	8
12248	##uma	5
12249	chennai	7
12250	strained	8
12251	heartbeat	9
12252	wrapping	8
12253	overtime	8
12254	pleaded	7
12255	##sworth	8
12256	mon	3
12257	leisure	7
12258	oclc	4
12259	##tate	6
12260	##ele	5
12261	feathers	8
12262	angelo	6
12263	thirds	6
12264	nuts	4
12265	surveys	7
12266	clever	6
12267	gill	4
12268	commentator	11
12269	##dos	5
12270	darren	6
12271	rides	5
12272	gibraltar	9
12273	##nc	4
12274	##mu	4
12275	dissolution	11
12276	dedication	10
12277	shin	4
12278	meals	5
12279	saddle	6
12280	elvis	5
12281	reds	4
12282	chaired	7
12283	taller	6
12284	appreciation	12
12285	functioning	11
12286	niece	5
12287	favored	7
12288	advocacy	8
12289	robbie	6
12290	criminals	9
12291	suffolk	7
12292	yugoslav	8
12293	passport	8
12294	constable	9
12295	congressman	11
12296	hastings	8
12297	vera	4
12298	##rov	5
12299	consecrated	11
12300	sparks	6
12301	ecclesiastical	14
12302	confined	8
12303	##ovich	7
12304	muller	6
12305	floyd	5
12306	nora	4
12307	1822	4
12308	paved	5
12309	1827	4
12310	cumberland	10
12311	ned	3
12312	saga	4
12313	spiral	6
12314	##flow	6
12315	appreciated	11
12316	yi	2
12317	collaborative	13
12318	treating	8
12319	similarities	12
12320	feminine	8
12321	finishes	8
12322	##ib	4
12323	jade	4
12324	import	6
12325	##nse	5
12326	##hot	5
12327	champagne	9
12328	mice	4
12329	securing	8
12330	celebrities	11
12331	helsinki	8
12332	attributes	10
12333	##gos	5
12334	cousins	7
12335	phases	6
12336	ache	4
12337	lucia	5
12338	gandhi	6
12339	submission	10
12340	vicar	5
12341	spear	5
12342	shine	5
12343	tasmania	8
12344	biting	6
12345	detention	9
12346	constitute	10
12347	tighter	7
12348	seasonal	8
12349	##gus	5
12350	terrestrial	11
12351	matthews	8
12352	##oka	5
12353	effectiveness	13
12354	parody	6
12355	philharmonic	12
12356	##onic	6
12357	1816	4
12358	strangers	9
12359	encoded	7
12360	consortium	10
12361	guaranteed	10
12362	regards	7
12363	shifts	6
12364	tortured	8
12365	collision	9
12366	supervisor	10
12367	inform	6
12368	broader	7
12369	insight	7
12370	theaters	8
12371	armour	6
12372	emeritus	8
12373	blink	5
12374	incorporates	12
12375	mapping	7
12376	##50	4
12377	##ein	5
12378	handball	8
12379	flexible	8
12380	##nta	5
12381	substantially	13
12382	generous	8
12383	thief	5
12384	##own	5
12385	carr	4
12386	loses	5
12387	1793	4
12388	prose	5
12389	ucla	4
12390	romeo	5
12391	generic	7
12392	metallic	8
12393	realization	11
12394	damages	7
12395	mk	2
12396	commissioners	13
12397	zach	4
12398	default	7
12399	##ther	6
12400	helicopters	11
12401	lengthy	7
12402	stems	5
12403	spa	3
12404	partnered	9
12405	spectators	10
12406	rogue	5
12407	indication	10
12408	penalties	9
12409	teresa	6
12410	1801	4
12411	sen	3
12412	##tric	6
12413	dalton	6
12414	##wich	6
12415	irving	6
12416	photographic	12
12417	##vey	5
12418	dell	4
12419	deaf	4
12420	peters	6
12421	excluded	8
12422	unsure	6
12423	##vable	7
12424	patterson	9
12425	crawled	7
12426	##zio	5
12427	resided	7
12428	whipped	7
12429	latvia	6
12430	slower	6
12431	ecole	5
12432	pipes	5
12433	employers	9
12434	maharashtra	11
12435	comparable	10
12436	va	2
12437	textile	7
12438	pageant	7
12439	##gel	5
12440	alphabet	8
12441	binary	6
12442	irrigation	10
12443	chartered	9
12444	choked	6
12445	antoine	7
12446	offs	4
12447	waking	6
12448	supplement	10
12449	##wen	5
12450	quantities	10
12451	demolition	10
12452	regain	6
12453	locate	6
12454	urdu	4
12455	folks	5
12456	alt	3
12457	114	3
12458	##mc	4
12459	scary	5
12460	andreas	7
12461	whites	6
12462	##ava	5
12463	classrooms	10
12464	mw	2
12465	aesthetic	9
12466	publishes	9
12467	valleys	7
12468	guides	6
12469	cubs	4
12470	johannes	8
12471	bryant	6
12472	conventions	11
12473	affecting	9
12474	##itt	5
12475	drain	5
12476	awesome	7
12477	isolation	9
12478	prosecutor	10
12479	ambitious	9
12480	apology	7
12481	captive	7
12482	downs	5
12483	atmospheric	11
12484	lorenzo	7
12485	aisle	5
12486	beef	4
12487	foul	4
12488	##onia	6
12489	kidding	7
12490	composite	9
12491	disturbed	9
12492	illusion	8
